season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
tst,e08,c11,u005,Janice Litman Goralnik,scared,"[['Wow', '!']]",Wow!
tst,e08,c11,u006,Chandler Bing,powerful,"[['Yeah', ',', 'well', '.'], ['It', ""'s"", 'the', 'right', 'thing', 'to', 'do', '.']]","Yeah, well. It's the right thing to do."
tst,e08,c11,u007,Janice Litman Goralnik,sad,"[['Oh', '!'], ['You', ""'re"", 'right', '.'], ['Oh', 'God', '.'], ['But', ',', 'before', 'I', 'can', 'say', ""'"", 'good', '-', 'bye', ""'"", ',', 'there', ""'s"", 'something', 'I', 'really', 'need', 'you', 'to', 'know', ',', 'Chandler', '.'], ['The', 'way', 'I', 'feel', 'about', 'you', ',', 'it', ""'s"", 'like', ',', 'I', 'finally', 'understand', 'what', 'Lionel', 'Richie', ""'s"", 'been', 'singing', 'about', '.'], [""Y'know"", ',', 'I', 'mean', 'what', 'we', 'have', ',', 'it', ""'s"", 'like', 'movie', 'love', ',', 'you', ""'re"", 'my', 'soulmate', ',', 'and', 'I', 'ca', ""n't"", 'believe', 'we', ""'re"", 'not', 'going', 'to', 'be', 'spending', 'the', 'rest', 'of', 'our', 'lives', 'together', '.']]","Oh! You're right. Oh God. But, before I can say 'good-bye', there's something I really need you to know, Chandler. The way I feel about you, it's like, I finally understand what Lionel Richie's been singing about. Y'know, I mean what we have, it's like movie love, you're my soulmate, and I can't believe we're not going to be spending the rest of our lives together."
tst,e08,c11,u008,Chandler Bing,scared,"[['Then', 'do', ""n't"", 'leave', 'me', '!']]",Then don't leave me!
tst,e08,c11,u009,Janice Litman Goralnik,scared,"[['What', '?']]",What?
tst,e08,c11,u010,Chandler Bing,scared,"[['Forget', 'what', 'I', 'said', ',', 'I', 'was', 'babbling', '!'], ['Pick', 'me', '!']]","Forget what I said, I was babbling! Pick me!"
tst,e08,c11,u011,Janice Litman Goralnik,sad,"[['No', ',', 'you', 'were', 'right', ',', 'you', 'were', 'right', '.'], ['I', 'mean', ',', 'I-I-I', ""'ve"", 'got', 'to', 'give', 'my', 'marriage', 'another', 'chance', '.']]","No, you were right, you were right. I mean, I-I-I've got to give my marriage another chance."
tst,e08,c11,u012,Chandler Bing,scared,"[['No', 'you', 'do', ""n't"", '!'], ['No', ',', 'no', ',', 'no', ',', 'I', 'say', 'you', 'have', 'to', 'give', 'your', 'divorce', 'another', 'chance', '.']]","No you don't! No, no, no, I say you have to give your divorce another chance."
tst,e08,c11,u013,Janice Litman Goralnik,sad,"[['I', ""'m"", 'sorry', '.']]",I'm sorry.
tst,e08,c11,u014,Chandler Bing,scared,"[['Ohhh', '.'], ['Do', ""n't"", 'go', '.']]",Ohhh. Don't go.
tst,e08,c11,u015,Janice Litman Goralnik,scared,"[['No', ',', 'I-I-I', 'got', 'ta', 'go', '.']]","No, I-I-I gotta go."
tst,e08,c11,u016,Chandler Bing,scared,"[['No', '.'], ['No', '!'], ['No', '!'], ['No', '!']]",No. No! No! No!
tst,e08,c11,u017,Janice Litman Goralnik,peaceful,"[['Honey', ',', 'honey', ',', 'people', 'are', 'looking', '.']]","Honey, honey, people are looking."
tst,e08,c11,u018,Chandler Bing,scared,"[['I', 'do', ""n't"", 'care', '!'], ['I', 'do', ""n't"", 'care', '!!']]",I don't care! I don't care!!
tst,e08,c11,u019,Janice Litman Goralnik,powerful,"[['Yeah', ',', 'um', ',', 'I', ""'m"", ',', 'I', ""'m"", 'leaving', 'now', '.']]","Yeah, um, I'm, I'm leaving now."
tst,e08,c11,u020,Chandler Bing,sad,"[['You', 'ca', ""n't"", 'leave', '!'], ['I', 'have', 'your', 'shoe', '!']]",You can't leave! I have your shoe!
tst,e08,c11,u021,Janice Litman Goralnik,sad,"[['Good', '-', 'bye', 'Chandler', 'Bing', '.']]",Good-bye Chandler Bing.
tst,e08,c11,u022,Gunther,neutral,"[['Rachel', 'has', 'those', 'in', 'burgendy', '.']]",Rachel has those in burgendy.
tst,e08,c12,u002,Joey Tribbiani,scared,"[['All', 'right', 'now', 'remember', ',', 'something', 'this', 'big', 'and', 'long', 'is', 'going', 'to', 'be', 'difficult', 'to', 'manuver', ',', 'fortunately', 'I', 'have', 'a', 'lot', 'of', 'experience', 'in', 'that', 'area', '.']]","All right now remember, something this big and long is going to be difficult to manuver, fortunately I have a lot of experience in that area."
tst,e08,c12,u003,Ross Geller,scared,"[['Can', 'we', 'please', 'focus', 'here', ',', 'a', 'naked', 'man', ""'s"", 'life', 'hangs', 'in', 'the', 'balance', '!']]","Can we please focus here, a naked man's life hangs in the balance!"
tst,e08,c12,u004,Phoebe Buffay,scared,"[['I', ""'m"", 'telling', 'you', 'he', ""'s"", 'dead', '.'], ['What', 'we', 'are', 'about', 'to', 'have', 'here', 'is', 'a', 'dead', 'fat', 'guy', 'on', 'a', 'stick', '.']]",I'm telling you he's dead. What we are about to have here is a dead fat guy on a stick.
tst,e08,c12,u005,Joey Tribbiani,scared,"[['All', 'right', ',', 'ladies', 'and', 'gentlemen', ',', 'let', ""'s"", 'poke', '.'], ['Steady', '.'], ['Steady', '.'], ['Okay', ',', 'a', 'little', 'higher', '.'], ['Careful', 'of', 'the', 'angle', '.'], ['Okay', ',', 'okay', ',', 'we', ""'re"", 'approaching', 'the', 'window', 'Thread', 'the', 'needle', '.'], ['Thread', 'the', 'needle', '.']]","All right, ladies and gentlemen, let's poke. Steady. Steady. Okay, a little higher. Careful of the angle. Okay, okay, we're approaching the window Thread the needle. Thread the needle."
tst,e08,c12,u007,Phoebe Buffay,scared,"[['He', ""'s"", 'alive', '!'], ['He', ""'s"", 'a-live', '!!!']]",He's alive! He's a-live!!!
tst,e08,c12,u008,Monica Geller,scared,"[['And', 'yet', ',', 'we', ""'re"", 'still', 'poking', 'him', '.']]","And yet, we're still poking him."
tst,e08,c12,u009,Joey Tribbiani,scared,"[['Okay', ',', 'retract', 'the', 'device', ',', 'retract', 'the', 'device', '.']]","Okay, retract the device, retract the device."
tst,e08,c12,u010,Ross Geller,scared,"[['He', 'does', 'not', 'look', 'happy', '.']]",He does not look happy.
tst,e08,c12,u011,Rachel Green,scared,"[['Hey', '-', 'hey', ',', 'now', 'he', ""'s"", 'showing', 'us', 'his', 'poking', 'device', '.']]","Hey-hey, now he's showing us his poking device."
tst,e08,c12,u012,Joey Tribbiani,powerful,"[['Hey', ',', 'that', ""'s"", 'never', 'gon', 'na', 'make', 'it', 'all', 'the', 'way', 'over', 'here', ',', 'buddy', '!']]","Hey, that's never gonna make it all the way over here, buddy!"
tst,e08,c13,u002,Chandler Bing,powerful,"[['I', ""'ll"", 'hold', 'you', 'close', 'in', 'my', 'arms', '.'], ['I', 'ca', ""n't"", 'resist', 'your', 'charms', '.'], ['And', 'love', '....']]",I'll hold you close in my arms. I can't resist your charms. And love....
tst,e08,c13,u003,Phoebe Buffay,powerful,"[['Love', '....']]",Love....
tst,e08,c13,u004,Chandler Bing,peaceful,"[['I', ""'ll"", 'be', 'a', 'fool', 'for', 'you', '.'], ['I', ""'m"", 'sure', ',', 'you', 'know', 'I', 'do', ""n't"", 'mind', '.']]","I'll be a fool for you. I'm sure, you know I don't mind."
tst,e08,c13,u005,Chandler Bing,powerful,"[['No', 'you', 'know', 'I', 'do', ""n't"", 'mind', '.']]",No you know I don't mind.
tst,e08,c13,u006,Chandler Bing,sad,"[['Yes', '!'], ['You', 'mean', 'the', 'world', 'the', 'world', 'to', 'me', '.'], ['Oh', '...']]",Yes! You mean the world the world to me. Oh...
tst,e08,c13,u007,Chandler Bing,powerful,"[['I', 'know', '.']]",I know.
tst,e08,c13,u008,Phoebe Buffay,powerful,"[['I', 'know', '.']]",I know.
tst,e08,c13,u009,Chandler Bing,powerful,"[['I', ""'ve"", 'found', '.']]",I've found.
tst,e08,c13,u010,Phoebe Buffay,powerful,"[['I', ""'ve"", 'found', '....']]",I've found....
tst,e08,c13,u011,Chandler Bing,powerful,"[['...'], ['in', 'you', ',', 'my', 'endless', 'love', '.'], ['My', 'endless', 'love', '.']]","...in you, my endless love. My endless love."
tst,e20,c01,u002,Chandler Bing,joy,"[['Wait', 'a', 'minute', ',', 'wait', '.'], ['You', ""'re"", 'telling', 'me', 'this', 'actress', 'person', 'is', 'the', 'only', 'woman', 'you', 'ever', 'wanted', 'who', 'did', ""n't"", 'want', 'you', 'back', '?!']]","Wait a minute, wait. You're telling me this actress person is the only woman you ever wanted who didn't want you back?!"
tst,e20,c01,u003,Joey Tribbiani,joy,"[['Yeah', '!'], ['Oh', 'my', 'God', '!'], ['Is', 'this', 'what', 'it', ""'s"", 'like', 'to', 'be', 'you', '?']]",Yeah! Oh my God! Is this what it's like to be you?
tst,e20,c01,u004,Monica Geller,joy,"[['Wow', ',', 'you', ""'re"", 'really', 'crazy', 'about', 'her', ',', 'huh', '?']]","Wow, you're really crazy about her, huh?"
tst,e20,c01,u005,Joey Tribbiani,joy,"[['Oh', ',', 'you', 'have', 'no', 'idea', '.'], ['And', '-', 'and', 'when', 'we', ""'re"", 'on', 'stage', 'I', 'get', 'to', '-', 'to', 'kiss', 'her', 'and', '-', 'and', 'touch', 'her', ',', 'but', 'then', 'she', 'goes', 'home', 'with', 'the', 'director', ',', 'and', 'it', ""'s"", 'like', 'somebody', ""'s"", 'ripping', 'out', 'my', 'heart', '!']]","Oh, you have no idea. And-and when we're on stage I get to-to kiss her and-and touch her, but then she goes home with the director, and it's like somebody's ripping out my heart!"
tst,e20,c01,u006,Phoebe Buffay,joy,"[['Oh', ',', 'it', ""'s"", 'so', 'great', 'to', 'see', 'you', 'feeling', 'like', 'this', '!']]","Oh, it's so great to see you feeling like this!"
tst,e20,c01,u007,Ross Geller,joy,"[['Hey', '!']]",Hey!
tst,e20,c01,u008,#ALL#,joy,"[['Hey', '!']]",Hey!
tst,e20,c01,u009,Ross Geller,sad,"[['Monica', ',', 'uh', 'Dad', 'called', 'this', 'morning', 'and', 'ah', ',', 'Aunt', 'Silvia', 'passed', 'away', '.']]","Monica, uh Dad called this morning and ah, Aunt Silvia passed away."
tst,e20,c01,u010,Monica Geller,joy,"[['Yes', '!!'], ['Yes', '!'], ['Yeah', ',', 'yeah', ',', 'yeah', '!']]","Yes!! Yes! Yeah, yeah, yeah!"
tst,e20,c01,u011,Ross Geller,sad,"[['We', 'were', 'all', 'pretty', 'shaken', 'up', 'about', 'it', '.']]",We were all pretty shaken up about it.
tst,e20,c01,u012,Phoebe Buffay,neutral,"[['Wait', ',', 'am', 'I', 'missing', 'something', 'though', '?'], [""'"", 'Cause', 'I', 'thought', 'death', 'was', 'something', 'that', ""'s"", 'supposed', 'to', 'be', 'sad', ',', 'in', 'a', 'way', '.']]","Wait, am I missing something though? 'Cause I thought death was something that's supposed to be sad, in a way."
tst,e20,c01,u013,Ross Geller,neutral,"[['Well', 'ah', ',', 'Aunt', 'Silvia', 'was', ',', 'well', 'not', 'a', 'nice', 'person', '.']]","Well ah, Aunt Silvia was, well not a nice person."
tst,e20,c01,u014,Monica Geller,joy,"[['Oh', ',', 'she', 'was', 'a', 'cruel', ',', 'cranky', ',', 'old', 'bitch', '!'], ['And', 'I', ""'m"", 'sorry', 'she', 'died', '.'], ['Did', 'Dad', 'say', 'I', 'get', 'the', 'dollhouse', '?']]","Oh, she was a cruel, cranky, old bitch! And I'm sorry she died. Did Dad say I get the dollhouse?"
tst,e20,c01,u015,Ross Geller,neutral,"[['You', 'get', 'the', 'dollhouse', '.']]",You get the dollhouse.
tst,e20,c01,u016,Monica Geller,joy,"[['I', 'get', 'the', 'dollhouse', '!']]",I get the dollhouse!
tst,e20,c01,u017,Phoebe Buffay,neutral,"[['Wow', ',', 'a', 'house', 'for', 'dolls', ',', 'that', 'is', 'so', 'cool', '!'], ['When', 'I', 'was', 'kid', ',', 'I', 'had', 'a', 'barrel', '.']]","Wow, a house for dolls, that is so cool! When I was kid, I had a barrel."
tst,e20,c01,u018,Joey Tribbiani,neutral,"[['Uh', ',', 'Pheebs', ',', 'you', 'had', 'a', 'barrel', 'for', 'a', 'dollhouse', '?']]","Uh, Pheebs, you had a barrel for a dollhouse?"
tst,e20,c01,u019,Phoebe Buffay,neutral,"[['No', ',', 'just', 'a', 'barrel', '.']]","No, just a barrel."
tst,e20,c01,u020,Monica Geller,joy,"[[""Y'know"", 'what', ',', 'you', 'can', 'play', 'with', 'my', 'dollhouse', '.']]","Y'know what, you can play with my dollhouse."
tst,e20,c01,u021,Phoebe Buffay,joy,"[['Really', '?!'], ['Really', '?!']]",Really?! Really?!
tst,e20,c01,u022,Monica Geller,joy,"[['Any', 'time', 'you', 'want', '.'], [""Y'know"", ',', 'when', 'I', 'was', 'younger', ',', 'all', 'I', 'wanted', 'to', 'do', 'was', 'to', 'play', 'with', 'this', 'dollhouse', ',', 'but', 'no', '!!'], ['It', 'was', 'to', 'be', 'looked', 'at', ',', 'but', 'never', 'played', 'with', '.']]","Any time you want. Y'know, when I was younger, all I wanted to do was to play with this dollhouse, but no!! It was to be looked at, but never played with."
tst,e20,c01,u023,Chandler Bing,joy,"[['My', 'Grandmother', 'used', 'to', 'say', 'that', 'exact', 'same', 'thing', 'to', 'me', '.']]",My Grandmother used to say that exact same thing to me.
tst,e20,c02,u002,Rachel Green,joy,"[['Hey', ',', 'Sophie', '!']]","Hey, Sophie!"
tst,e20,c02,u003,Sophie,joy,"[['Hey', ',', 'Rach', '!']]","Hey, Rach!"
tst,e20,c02,u004,Chandler Bing,neutral,"[['Hey', '.']]",Hey.
tst,e20,c02,u005,Sophie,neutral,"[['Hey', '.']]",Hey.
tst,e20,c02,u006,Rachel Green,joy,"[['Thanks', 'for', 'lunch', ',', 'Chandler', '.'], [""Y'know"", ',', 'you', 'did', ""n't"", 'have', 'to', 'walk', 'me', 'all', 'the', 'way', 'back', 'up', 'here', '.']]","Thanks for lunch, Chandler. Y'know, you didn't have to walk me all the way back up here."
tst,e20,c02,u007,Chandler Bing,neutral,"[['Oh', ',', 'that', ""'s"", '-', 'that', ""'s"", 'okay', ',', 'no', 'problem', '.']]","Oh, that's-that's okay, no problem."
tst,e20,c02,u008,Rachel Green,joy,"[['Honey', 'um', ',', 'honey', ',', 'you', 'do', 'realise', 'that', 'we', 'do', ""n't"", 'keep', 'the', 'women', ""'s"", 'lingerie', 'here', 'in', 'the', 'office', '?']]","Honey um, honey, you do realise that we don't keep the women's lingerie here in the office?"
tst,e20,c02,u009,Chandler Bing,neutral,"[['Yes', ',', 'I', 'realise', 'that', '.']]","Yes, I realise that."
tst,e20,c02,u010,Rachel Green,joy,"[['Summer', 'catalogue', '!']]",Summer catalogue!
tst,e20,c02,u011,Chandler Bing,joy,"[['That', ""'s"", 'the', 'stuff', '!']]",That's the stuff!
tst,e20,c02,u013,Joanna,powerful,"[['Rachel', ',', 'I', 'need', 'the', 'Versachi', 'invoice', '.'], ['Hello', '!'], ['You', 'do', ""n't"", 'work', 'for', 'me', '.']]","Rachel, I need the Versachi invoice. Hello! You don't work for me."
tst,e20,c02,u014,Rachel Green,neutral,"[['Joanna', ',', 'this', 'is', 'my', 'friend', 'Chandler', 'Bing', 'Joanna', '.']]","Joanna, this is my friend Chandler Bing Joanna."
tst,e20,c02,u015,Joanna,joy,"[['Bing', '!'], ['That', ""'s"", 'a', 'great', 'name', '.']]",Bing! That's a great name.
tst,e20,c02,u016,Chandler Bing,joy,"[['Thanks', ',', 'it', ""'s"", 'ah', ',', 'Gaelic', ',', 'for', ""'"", 'Thy', 'turkey', ""'s"", 'done', '.'], [""'"", 'So', 'ah', ',', 'I', ""'m"", 'gon', 'na', 'go', ',', 'nice', ',', 'nice', 'meeting', 'you', '.']]","Thanks, it's ah, Gaelic, for 'Thy turkey's done.' So ah, I'm gonna go, nice, nice meeting you."
tst,e20,c02,u017,Joanna,joy,"[['Me', 'too', '.']]",Me too.
tst,e20,c02,u018,Rachel Green,joy,"[['Bye', ',', 'Chandler', '.']]","Bye, Chandler."
tst,e20,c02,u019,Joanna,neutral,"[['So', 'ah', ',', 'what', ""'s"", 'wrong', 'with', 'him', '?']]","So ah, what's wrong with him?"
tst,e20,c02,u020,Rachel Green,neutral,"[['Oh', ',', 'nothing', ',', 'he', ""'s"", 'just', 'goofy', 'like', 'that', ',', 'I', 'actually', ',', 'hardly', 'notice', 'it', 'anymore', '.']]","Oh, nothing, he's just goofy like that, I actually, hardly notice it anymore."
tst,e20,c02,u021,Joanna,scared,"[['Oh', 'no', ',', 'no', '-', 'no', '-', 'no', ',', 'is', 'he', 'ah', ',', 'married', ',', 'or', 'involved', 'with', 'anyone', '?']]","Oh no, no-no-no, is he ah, married, or involved with anyone?"
tst,e20,c02,u022,Rachel Green,neutral,"[['No', '!!'], ['No', '!'], ['He', ""'s"", 'not', 'married', ',', 'or', 'involved', ',', 'with', 'anyone', '!']]","No!! No! He's not married, or involved, with anyone!"
tst,e20,c02,u023,Joanna,neutral,"[['Oh', ',', 'Rachel', ',', 'actually', ',', ""y'know"", 'what', ',', 'forget', 'it', '.']]","Oh, Rachel, actually, y'know what, forget it."
tst,e20,c02,u024,Rachel Green,neutral,"[['Well', ',', 'I', ""'ll"", 'ask', 'him', 'for', 'you', ',', 'if', 'you', 'want', 'me', 'too', '?']]","Well, I'll ask him for you, if you want me too?"
tst,e20,c02,u025,Joanna,sad,"[['Would', 'you', '?'], ['Or', ',', 'is', 'it', 'just', 'to', 'sad', 'and', 'desperate', ',', 'and', ""y'know"", 'something', 'that', 'Sophie', 'would', 'do', '?']]","Would you? Or, is it just to sad and desperate, and y'know something that Sophie would do?"
tst,e20,c02,u026,Sophie,angry,"[['Uh', ',', 'uh', ',', 'uh', ',', 'I', 'am', 'here', '.']]","Uh, uh, uh, I am here."
tst,e20,c02,u027,Joanna,powerful,"[['I', 'know', 'that', '.']]",I know that.
tst,e20,c04,u002,Joey Tribbiani,joy,"[['Hey', ',', 'Kate', '!']]","Hey, Kate!"
tst,e20,c04,u003,Kate Miller,sad,"[['Morning', '.']]",Morning.
tst,e20,c04,u004,Joey Tribbiani,neutral,"[['Listen', ',', 'I', 'ah', ',', 'went', 'to', 'that', 'restaurant', 'that', 'you', 'were', 'talking', 'about', 'last', 'week', '...']]","Listen, I ah, went to that restaurant that you were talking about last week..."
tst,e20,c04,u005,The Director,joy,"[['Hey', ',', 'lovely', '!'], ['Come', ',', 'talk', 'to', 'me', 'a', 'minute', '!']]","Hey, lovely! Come, talk to me a minute!"
tst,e20,c04,u006,Joey Tribbiani,sad,"[['And', 'I', 'ate', 'the', 'food', ',', 'I', 'had', 'the', 'fish', ',', 'it', 'was', 'good', ',', 'yeah', '.'], ['It', 'was', 'good', ',', 'yeah', '...']]","And I ate the food, I had the fish, it was good, yeah. It was good, yeah..."
tst,e20,c04,u007,Woman,neutral,"[['Hi', ',', 'oh', ',', 'I', ""'m"", 'Lauren', ',', 'Kate', ""'s"", 'understudy', '.']]","Hi, oh, I'm Lauren, Kate's understudy."
tst,e20,c04,u008,Joey Tribbiani,peaceful,"[['Oh', ',', 'hey', '!'], ['Joey', 'Tribbiani', '.']]","Oh, hey! Joey Tribbiani."
tst,e20,c04,u009,Lauren,joy,"[['I', 'know', '!'], ['I', '-', 'I', ""'m"", 'a', 'big', 'fan', 'of', 'yours', '.']]",I know! I-I'm a big fan of yours.
tst,e20,c04,u010,Joey Tribbiani,joy,"[['What', '?!']]",What?!
tst,e20,c04,u011,Lauren,joy,"[['I', 'used', 'to', 'umm', ',', 'schedule', 'my', 'classes', 'so', 'I', 'could', 'watch', 'Dr.', 'Drake', 'Remoray', 'on', 'Days', 'of', 'Our', 'Lives', '.']]","I used to umm, schedule my classes so I could watch Dr. Drake Remoray on Days of Our Lives."
tst,e20,c04,u012,Joey Tribbiani,joy,"[['Get', 'out', 'of', 'here', ',', 'really', '?!']]","Get out of here, really?!"
tst,e20,c04,u013,Lauren,joy,"[['Absolutely', '!']]",Absolutely!
tst,e20,c04,u014,Joey Tribbiani,neutral,"[['Yeah', '?']]",Yeah?
tst,e20,c04,u015,Lauren,sad,"[['Oh', 'but', 'then', ',', 'they', 'went', 'and', 'dropped', 'you', 'down', 'that', 'elevator', 'shaft', '.']]","Oh but then, they went and dropped you down that elevator shaft."
tst,e20,c04,u016,Joey Tribbiani,sad,"[['They', 'gave', 'me', 'the', 'shaft', 'all', 'right', '.']]",They gave me the shaft all right.
tst,e20,c04,u017,Lauren,scared,"[['Oh', ',', 'you', ""'re"", 'so', 'funny', '.'], ['Listen', ',', 'umm', ',', 'what', 'are', 'you', 'doing', 'after', 'rehearsals', '?'], ['Do', 'you', 'want', 'to', 'get', 'a', 'drink', ',', 'or', 'something', '?']]","Oh, you're so funny. Listen, umm, what are you doing after rehearsals? Do you want to get a drink, or something?"
tst,e20,c04,u018,Joey Tribbiani,neutral,"[['Well', 'Ahh', ',', 'yeah', '!'], ['Yeah', ',', 'sure', ',', 'a', 'drink', 'sounds', 'great', '.']]","Well Ahh, yeah! Yeah, sure, a drink sounds great."
tst,e20,c04,u019,Lauren,joy,"[['Cool', '!'], ['I', '-', 'I', ""'ll"", 'see', 'you', 'then', '.']]",Cool! I-I'll see you then.
tst,e20,c04,u020,Joey Tribbiani,peaceful,"[['All', 'right', '.']]",All right.
tst,e20,c04,u021,The Director,neutral,"[['All', 'right', ',', 'it', ""'s"", 'time', 'to', 'act', ',', 'my', 'talking', 'props', '.']]","All right, it's time to act, my talking props."
tst,e20,c05,u002,Phoebe Buffay,joy,"[['Hey', '!']]",Hey!
tst,e20,c05,u003,#ALL#,joy,"[['Hey', '!']]",Hey!
tst,e20,c05,u004,Phoebe Buffay,joy,"[['Look', 'everybody', ',', 'look', 'at', 'my', 'new', 'dollhouse', '!!']]","Look everybody, look at my new dollhouse!!"
tst,e20,c05,u005,Rachel Green,joy,"[['Wow', '!!']]",Wow!!
tst,e20,c05,u006,Phoebe Buffay,joy,"[['Look', ',', 'look', '!']]","Look, look!"
tst,e20,c05,u007,Ross Geller,neutral,"[['Hey', ',', 'what', ""'s"", 'this', '?!']]","Hey, what's this?!"
tst,e20,c05,u008,Phoebe Buffay,joy,"[['Oh', ',', 'okay', ',', 'it', ""'s"", 'the', 'slide', 'instead', 'of', 'stairs', '.'], ['Watch', 'this', '.']]","Oh, okay, it's the slide instead of stairs. Watch this."
tst,e20,c05,u009,Monica Geller,peaceful,"[['It', ""'s"", 'very', 'interesting', ',', 'Phoebe', '.']]","It's very interesting, Phoebe."
tst,e20,c05,u010,Rachel Green,neutral,"[['What', ""'s"", 'this', '?']]",What's this?
tst,e20,c05,u011,Phoebe Buffay,joy,"[['The', 'Licorice', 'Room', ',', 'you', 'can', 'eat', 'all', 'the', 'furniture', '.'], ['And', ',', 'when', 'guests', 'come', 'over', ',', 'they', 'can', 'stay', 'on', 'the', 'tootsie', 'roll', '-', 'away', 'bed', '.']]","The Licorice Room, you can eat all the furniture. And, when guests come over, they can stay on the tootsie roll-away bed."
tst,e20,c05,u012,Ross Geller,joy,"[['This', 'is', 'the', 'coolest', 'house', 'ever', '!!']]",This is the coolest house ever!!
tst,e20,c05,u014,Phoebe Buffay,joy,"[['Hey', ',', 'does', 'anybody', 'want', 'to', 'join', 'me', 'in', 'the', 'aroma', 'room', '?']]","Hey, does anybody want to join me in the aroma room?"
tst,e20,c05,u015,Rachel Green,joy,"[['All', 'right', '!']]",All right!
tst,e20,c05,u016,Ross Geller,joy,"[['I', 'would', '!']]",I would!
tst,e20,c05,u017,Monica Geller,powerful,"[['Hey', ',', 'guys', ',', 'guys', ',', 'did', 'you', 'see', 'my', 'new', ',', 'china', 'cabinet', '?!']]","Hey, guys, guys, did you see my new, china cabinet?!"
tst,e20,c05,u018,Rachel Green,neutral,"[['Uh-huh', '.']]",Uh-huh.
tst,e20,c05,u019,Phoebe Buffay,joy,"[['Watch', ',', 'watch', '.']]","Watch, watch."
tst,e20,c05,u020,Rachel Green,joy,"[['Ooohhhh', '!!']]",Ooohhhh!!
tst,e20,c05,u021,Phoebe Buffay,joy,"[['And', ',', 'and', '!']]","And, and!"
tst,e20,c05,u022,Rachel Green,joy,"[['Ahhhh', '!!']]",Ahhhh!!
tst,e20,c05,u023,Chandler Bing,peaceful,"[['Hey', ',', 'my', 'Father', ""'s"", 'house', 'does', 'that', '!']]","Hey, my Father's house does that!"
tst,e20,c05,u024,Rachel Green,peaceful,"[['O-o-o-okay', ',', 'how', 'did', 'it', 'go', '?'], ['Tell', 'me', 'everything', '.']]","O-o-o-okay, how did it go? Tell me everything."
tst,e20,c05,u025,Chandler Bing,joy,"[['Well', ',', 'the', 'movie', 'was', 'great', ',', 'dinner', 'was', 'great', ',', 'and', 'there', ""'s"", 'nothing', 'like', 'a', 'cool', ',', 'crisp', 'New', 'York', 'evening', '.']]","Well, the movie was great, dinner was great, and there's nothing like a cool, crisp New York evening."
tst,e20,c05,u026,Rachel Green,scared,"[['Hmm', '.']]",Hmm.
tst,e20,c05,u027,Chandler Bing,angry,"[['Of', 'course', ',', 'I', 'did', ""n't"", 'get', 'to', 'enjoy', 'any', 'of', 'that', ',', 'because', 'Joanna', ""'s"", 'such', 'a', 'big', ',', 'dull', 'dud', '!']]","Of course, I didn't get to enjoy any of that, because Joanna's such a big, dull dud!"
tst,e20,c06,u002,Joanna,joy,"[['Chandler', 'is', 'fantastic', '!!']]",Chandler is fantastic!!
tst,e20,c06,u003,Rachel Green,scared,"[['What', '?!']]",What?!
tst,e20,c06,u004,Joanna,joy,"[['Oh', 'God', ',', 'we', 'just', 'clicked', '!'], [""Y'know"", 'how', 'people', 'just', 'click', '?'], ['Like', 'he', 'came', 'by', 'to', 'pick', 'me', 'up', ',', 'and', 'I', 'opened', 'the', 'door', ',', 'and', 'it', 'was', 'just', 'like', ',', 'click', '!'], ['Did', 'he', 'tell', 'you', '?']]","Oh God, we just clicked! Y'know how people just click? Like he came by to pick me up, and I opened the door, and it was just like, click! Did he tell you?"
tst,e20,c06,u005,Rachel Green,neutral,"[['Oh', ',', 'I', '....']]","Oh, I...."
tst,e20,c06,u006,Joanna,joy,"[['Oh', ',', 'and', 'he', ""'s"", 'got', 'such', 'a', 'good', 'heart', '!'], ['Does', ""n't"", 'he', 'have', 'a', 'good', 'heart', '?']]","Oh, and he's got such a good heart! Doesn't he have a good heart?"
tst,e20,c06,u007,Rachel Green,neutral,"[['Oh', ',', 'I', 'know', '...']]","Oh, I know..."
tst,e20,c06,u008,Joanna,joy,"[['Oh', ',', 'I', 'know', 'and', 'he', ""'s"", 'soo', 'sweet', '!'], ['Listen', ',', 'he', 'said', 'he', 'was', 'going', 'to', 'call', ',', 'so', 'put', 'him', 'straight', 'through', '.']]","Oh, I know and he's soo sweet! Listen, he said he was going to call, so put him straight through."
tst,e20,c06,u009,Sophie,joy,"[['Is', ""n't"", 'this', 'great', '?!']]",Isn't this great?!
tst,e20,c06,u010,Joanna,peaceful,"[['Do', ""n't"", 'spoil', 'it', '.']]",Don't spoil it.
tst,e20,c08,u002,Joey Tribbiani,neutral,"[['Hey', '.']]",Hey.
tst,e20,c08,u003,Ross Geller,neutral,"[['Hi', '.']]",Hi.
tst,e20,c08,u004,Joey Tribbiani,joy,"[['Hey', '.']]",Hey.
tst,e20,c08,u006,Ross Geller,neutral,"[['Hi', '.']]",Hi.
tst,e20,c08,u007,Joey Tribbiani,joy,"[['Hey', '.']]",Hey.
tst,e20,c08,u009,Ross Geller,joy,"[['It', ""'s"", 'a', 'little', 'early', 'to', 'be', 'drinkin', ""'"", '.']]",It's a little early to be drinkin'.
tst,e20,c08,u010,Joey Tribbiani,sad,"[['No', '-', 'no', ',', 'things', 'ah', ',', 'finally', 'happened', 'with', 'Kate', '.']]","No-no, things ah, finally happened with Kate."
tst,e20,c08,u011,Ross Geller,joy,"[['Ohhhhh', '!']]",Ohhhhh!
